Suspicious Transactions Report - Denmark - 5/11/2025 12:10:47 AM
CustomerName: Aagesen Markus, AccountId: 1541503271, TransactionId: 0, Amount: 20236.00, Date: 3/12/2013
CustomerName: Aagesen Markus, AccountId: 1541503271, TransactionId: 0, Amount: 20236.00, Date: 9/12/2018
CustomerName: Aagesen Markus, AccountId: 1541503271, TransactionId: 0, Amount: 20236.00, Date: 10/12/2018
CustomerName: Aagesen Markus, AccountId: 1541503271, TransactionId: 0, Amount: 20236.00, Date: 11/12/2018
CustomerName: Aagesen Markus, AccountId: 1541503271, TransactionId: 0, Amount: 30354.00, Date: 12/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 4/12/2014
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 5/12/2014
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 25310.00, Date: 6/12/2014
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 7/12/2014
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 8/12/2014
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 9/12/2014
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 10/12/2014
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 11/12/2014
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 25310.00, Date: 12/12/2014
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 1/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 2/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 3/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 4/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 5/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 25310.00, Date: 6/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 7/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 8/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 9/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 10/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 11/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 25310.00, Date: 12/12/2015
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 1/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 2/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 3/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 4/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 5/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 25310.00, Date: 6/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 7/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 8/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 9/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 10/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 11/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 25310.00, Date: 12/12/2016
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 1/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 2/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 3/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 4/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 5/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 25310.00, Date: 6/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 7/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 8/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 9/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 10/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 11/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 25310.00, Date: 12/12/2017
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 1/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 2/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 3/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 4/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 5/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 25310.00, Date: 6/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 7/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 8/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 9/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 10/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 16873.00, Date: 11/12/2018
CustomerName: Sulin Jean, AccountId: 1552376248, TransactionId: 0, Amount: 25310.00, Date: 12/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 8/12/2013
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 9/12/2013
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 10/12/2013
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 11/12/2013
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 12/12/2013
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 1/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 2/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 3/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 4/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 5/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 6/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 7/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 8/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 9/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 10/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 11/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 12/12/2014
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 1/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 2/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 3/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 4/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 5/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 6/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 7/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 8/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 9/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 10/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 11/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 12/12/2015
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 1/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 2/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 3/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 4/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: -1500.00, Date: 4/15/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 5/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 6/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 7/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 8/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 9/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 10/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 11/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 12/12/2016
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 1/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 2/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 3/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 4/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 5/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 6/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 7/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 8/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 9/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 10/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 11/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 12/12/2017
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 1/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 2/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 3/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 4/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 5/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 6/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 7/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 8/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 9/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 10/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 24802.00, Date: 11/12/2018
CustomerName: Alaja Auli, AccountId: 1978180942, TransactionId: 0, Amount: 37203.00, Date: 12/12/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 26667.00, Date: 12/10/2014
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 1/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 2/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 3/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 4/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 5/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 26667.00, Date: 6/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: -829.00, Date: 6/13/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 7/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 8/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 9/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 10/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 11/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 26667.00, Date: 12/10/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: -829.00, Date: 12/13/2015
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 1/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 2/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 3/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 4/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 5/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 26667.00, Date: 6/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: -829.00, Date: 6/13/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 7/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 8/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 9/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 10/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 11/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 26667.00, Date: 12/10/2016
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 1/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 2/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 3/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 4/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 5/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 26667.00, Date: 6/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 7/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 8/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 9/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 10/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 11/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 26667.00, Date: 12/10/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: -829.00, Date: 12/13/2017
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 1/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 2/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 3/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 4/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 5/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 26667.00, Date: 6/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 7/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 8/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 9/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 10/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 17778.00, Date: 11/10/2018
CustomerName: Madsen David, AccountId: 1559247151, TransactionId: 0, Amount: 26667.00, Date: 12/10/2018
